Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Drinkware material (product.metafields.shopify.drinkware-material),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
blubullfly-youth-unisex-activewear-t-shirt,Blubullfly Youth Unisex Activewear Performance T-Shirt,"<p>Crafted from moisture-management fabric, this shirt keeps kids fresh and comfy, even during the most active playdates and sports activities.  With its modern classic fit, this shirt easily transitions from school to weekend adventures.  Order this tee for your child or add it to your store. 50% cotton and 50% polyester. Fabric weight: 5. 5 oz. /yd. ² (186 g/m²). Yarn diameter: 20 singles. Moisture-management fabric. Modern classic fit. Classic-width ribbed collar. Neck and shoulder taping. Tear away label. Blank product sourced from Nicaragua. Disclaimer: Due to the fabric properties, the White color variant may appear off-white rather than bright white. This product is made on demand.  No minimums.</p>",Bluebullfly,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,T-Shirts,"",true,Color,navy-1,product.metafields.shopify.color-pattern,Size,xs,product.metafields.shopify.size,Age group,kids,product.metafields.shopify.age-group,9062139_20099,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,1,Product mockup,false,,,212,unisex,kids,9062139_20099,new,,,,,,,,,,,,kids,moisture-wicking,navy-1; forest-green; dark-heather; red-1; royal; gold; light-blue; ash; white-2,,,cotton; polyester,,round; crew,xs; s; m; l; xl,short,unisex,,medium,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,oz,,11.33,active
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,navy-1,,,s,,,kids,,9062139_20100,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,2,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,navy-1,,,m,,,kids,,9062139_20101,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-azalea-front-698506a659b04.jpg?v=1771352190,3,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,navy-1,,,l,,,kids,,9062139_20102,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-black-front-698506a659be2.jpg?v=1771352190,4,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,navy-1,,,xl,,,kids,,9062139_20103,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,5,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,forest-green,,,xs,,,kids,,9062139_20064,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,6,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,forest-green,,,s,,,kids,,9062139_20065,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,7,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,forest-green,,,m,,,kids,,9062139_20066,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-heliconia-front-698506a659f78.jpg?v=1770325759,8,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,forest-green,,,l,,,kids,,9062139_20067,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-jade-dome-front-698506a65a027.jpg?v=1770325759,9,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,forest-green,,,xl,,,kids,,9062139_20068,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-kelly-green-front-698506a65a0f5.jpg?v=1770325758,10,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-698506a659e11.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,dark-heather,,,xs,,,kids,,9062139_20059,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-light-blue-front-698506a65a195.jpg?v=1770325759,11,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,dark-heather,,,s,,,kids,,9062139_20060,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-maroon-front-698506a65a200.jpg?v=1770325759,12,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,dark-heather,,,m,,,kids,,9062139_20061,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-698506a65a27c.jpg?v=1770325759,13,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,dark-heather,,,l,,,kids,,9062139_20062,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-orange-front-698506a65a31e.jpg?v=1770325759,14,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,dark-heather,,,xl,,,kids,,9062139_20063,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-purple-front-698506a65a3b9.jpg?v=1770325758,15,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-698506a659d5d.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,red-1,,,xs,,,kids,,9062139_20119,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,16,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,red-1,,,s,,,kids,,9062139_20120,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,785034393136,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,17,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,red-1,,,m,,,kids,,9062139_20121,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,785034393143,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,18,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,red-1,,,l,,,kids,,9062139_20122,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,785034393150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,red-1,,,xl,,,kids,,9062139_20123,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-698506a65a452.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,royal,,,xs,,,kids,,9062139_20114,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,royal,,,s,,,kids,,9062139_20115,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,royal,,,m,,,kids,,9062139_20116,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,royal,,,l,,,kids,,9062139_20117,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,royal,,,xl,,,kids,,9062139_20118,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-698506a65a4eb.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,gold,,,xs,,,kids,,9062139_20094,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,gold,,,s,,,kids,,9062139_20095,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,gold,,,m,,,kids,,9062139_20096,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,gold,,,l,,,kids,,9062139_20097,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,gold,,,xl,,,kids,,9062139_20098,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-698506a659ec4.jpg?v=1770325759,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,light-blue,,,xs,,,kids,,9062139_20054,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,light-blue,,,s,,,kids,,9062139_20055,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,light-blue,,,m,,,kids,,9062139_20056,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,785034393167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,light-blue,,,l,,,kids,,9062139_20057,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,785034393174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,light-blue,,,xl,,,kids,,9062139_20058,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-698506a659ca4.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,ash,,,xs,,,kids,,9062139_20039,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,ash,,,s,,,kids,,9062139_20040,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,ash,,,m,,,kids,,9062139_20041,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,ash,,,l,,,kids,,9062139_20042,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,ash,,,xl,,,kids,,9062139_20043,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-698506a6595df.jpg?v=1771352190,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,white-2,,,xs,,,kids,,9062139_20124,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,white-2,,,s,,,kids,,9062139_20125,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,white-2,,,m,,,kids,,9062139_20126,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,white-2,,,l,,,kids,,9062139_20127,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-activewear-t-shirt,,,,,,,,,white-2,,,xl,,,kids,,9062139_20128,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-698506a65a584.jpg?v=1770325758,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,Blubullfly Youth Unisex Modern Classic Fit T-Shirt,"<p>Crafted from moisture-management fabric, this shirt keeps kids fresh and comfy, even during the most active playdates and sports activities.  With its modern classic fit, this shirt easily transitions from school to weekend adventures.  Order this tee for your child or add it to your store. 50% cotton and 50% polyester. Fabric weight: 5. 5 oz. /yd. ² (186 g/m²). Yarn diameter: 20 singles. Moisture-management fabric. Modern classic fit. Classic-width ribbed collar. Neck and shoulder taping. Tear away label. Blank product sourced from Nicaragua. Disclaimer: Due to the fabric properties, the White color variant may appear off-white rather than bright white. This product is made on demand.  No minimums.</p>",Bluebullfly,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,T-Shirts,"",true,Color,Navy,,Size,XS,,,,,2191958_20099,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-ash-front-6994bc03cd13b.jpg?v=1771355152,1,Product mockup,false,,,212,unisex,adult,2191958_20099,new,,,,,,,,,,,,kids; adults; teens,moisture-wicking,pink; white; floral; blue; gray; green; yellow; navy-1; forest-green; dark-heather; royal; red; gold,,,cotton; polyester,,round; crew,xs; s; m; l; xl,short,unisex,,medium,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,oz,,11.33,active
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Navy,,,S,,,,,2191958_20100,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-carolina-blue-front-6994bc03cc3a3.jpg?v=1771355151,2,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Navy,,,M,,,,,2191958_20101,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-dark-heather-front-6994bc03ca026.jpg?v=1771355152,3,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Navy,,,L,,,,,2191958_20102,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,4,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Navy,,,XL,,,,,2191958_20103,150.2524725625,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-gold-front-6994bc03cb841.jpg?v=1771355153,5,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Forest Green,,,XS,,,,,2191958_20064,76.5437124375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-navy-front-6994bc03c9803.jpg?v=1771355152,6,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Forest Green,,,S,,,,,2191958_20065,110.5631401875,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-royal-front-6994bc03cae9f.jpg?v=1771355152,7,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Forest Green,,,M,,,,,2191958_20066,121.9029494375,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-red-front-6994bc03ca6a0.jpg?v=1771355151,8,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,oz,,11.33,
blubullfly-youth-unisex-classic-fit-t-shirt,,,,,,,,,Forest Green,,,L,,,,,2191958_20067,138.9126633125,shopify,deny,manual,15.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-white-front-6994bc03cdff6.jpg?v=1771355151,9,Product mockup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0802/3071/1551/files/youth-sports-tee-forest-green-front-6994bc03c9b56.jpg?v=1771355151,oz,,11.33,
